,Cd79a,Cx3cr1,Il10,Il10ra,Dataset
1073,0,1,0,0,Infected
1074,0,1,1,0,Infected
1075,1,0,2,2,Infected
1076,0,0,1,1,Infected
1077,1,0,1,0,Infected
1078,2,0,0,1,Infected
1079,0,1,0,1,Infected
1080,0,4,1,3,Infected
1081,0,0,0,2,Infected
1082,2,0,1,1,Infected
1083,0,1,1,0,Infected
1084,0,0,0,1,Infected
1085,0,0,0,1,Infected
1086,0,1,0,0,Infected
1087,0,0,0,0,Infected
1088,0,0,0,0,Infected
1089,0,3,0,0,Infected
1090,0,0,0,3,Infected
1091,0,2,0,1,Infected
1092,0,0,0,0,Infected
1093,0,3,0,1,Infected
1094,0,2,0,0,Infected
1095,0,7,0,1,Infected
1096,0,1,0,1,Infected
1097,0,0,0,1,Infected
1098,0,1,0,1,Infected
1099,0,4,0,0,Infected
1100,0,0,0,0,Infected
1101,0,0,0,4,Infected
1102,0,1,0,0,Infected
1103,0,1,0,1,Infected
1104,0,1,0,0,Infected
1105,0,1,0,0,Infected
1106,0,2,0,0,Infected
1107,0,2,0,0,Infected
1108,0,0,0,1,Infected
1109,0,3,0,0,Infected
1110,0,5,0,0,Infected
1111,0,2,0,0,Infected
1112,0,2,0,1,Infected
1113,0,2,0,0,Infected
1114,0,1,0,1,Infected
1115,0,4,0,0,Infected
1116,0,2,0,1,Infected
1117,0,2,0,0,Infected
1118,0,0,0,0,Infected
1119,0,2,0,2,Infected
1120,0,0,0,0,Infected
1121,0,3,0,2,Infected
1122,0,1,0,2,Infected
1123,0,0,0,0,Infected
1124,0,0,0,1,Infected
1125,0,2,0,0,Infected
1126,0,2,0,0,Infected
1127,0,2,0,2,Infected
1128,0,1,0,0,Infected
1129,0,2,0,0,Infected
1130,0,1,0,1,Infected
1131,0,3,1,0,Infected
1132,0,1,0,2,Infected
1133,0,1,0,0,Infected
1134,0,0,0,0,Infected
1135,0,2,0,0,Infected
1136,0,9,0,0,Infected
1137,0,3,0,0,Infected
1138,0,2,0,1,Infected
1139,0,3,0,1,Infected
1140,0,3,0,0,Infected
1141,1,9,1,0,Infected
1142,0,1,0,0,Infected
1143,0,1,0,0,Infected
1144,0,0,0,1,Infected
1145,0,0,0,1,Infected
1146,0,0,0,1,Infected
1147,0,4,0,0,Infected
1148,0,1,0,0,Infected
1149,0,7,1,0,Infected
1150,0,1,0,0,Infected
1151,0,1,1,2,Infected
1152,0,3,1,0,Infected
1153,0,0,0,0,Infected
1154,0,2,1,0,Infected
1155,0,1,0,0,Infected
1156,0,1,0,3,Infected
1157,0,0,0,1,Infected
1158,0,0,0,0,Infected
1159,1,2,1,1,Infected
1160,0,3,0,0,Infected
1161,0,1,0,0,Infected
1162,0,0,0,0,Infected
1163,0,1,0,0,Infected
1164,0,4,0,0,Infected
1165,0,0,0,0,Infected
1166,0,1,1,0,Infected
1167,0,2,0,0,Infected
1168,0,3,0,0,Infected
1169,0,6,0,0,Infected
1170,0,1,1,1,Infected
1171,1,2,0,1,Infected
1172,0,4,1,1,Infected
1173,0,3,0,0,Infected
1174,0,2,0,0,Infected
1175,0,1,0,0,Infected
1176,0,2,0,0,Infected
1177,0,1,0,0,Infected
1178,0,0,0,3,Infected
1179,0,0,0,0,Infected
1180,0,4,0,1,Infected
1181,0,2,0,1,Infected
1182,1,1,0,0,Infected
1183,0,1,0,0,Infected
1184,0,1,0,0,Infected
1185,0,1,1,0,Infected
1186,0,0,0,0,Infected
1187,0,2,3,0,Infected
1188,0,3,0,0,Infected
1189,0,1,0,0,Infected
1190,0,1,0,0,Infected
1191,0,1,0,0,Infected
1192,0,0,0,0,Infected
1193,0,6,0,0,Infected
1194,0,0,0,0,Infected
1195,0,2,1,3,Infected
1196,0,5,0,0,Infected
1197,0,0,0,0,Infected
1198,0,8,0,1,Infected
1199,0,1,0,0,Infected
1200,0,3,0,0,Infected
1201,0,4,0,0,Infected
1202,0,3,0,0,Infected
1203,0,4,0,0,Infected
1204,0,2,0,0,Infected
1205,0,2,0,0,Infected
1206,0,1,0,0,Infected
1207,0,2,0,0,Infected
1208,0,1,0,0,Infected
1209,1,2,0,0,Infected
1210,0,1,1,1,Infected
1211,0,3,0,0,Infected
1212,0,7,0,0,Infected
1213,0,5,0,0,Infected
1214,0,0,0,0,Infected
1215,0,5,1,0,Infected
1216,0,7,0,0,Infected
1217,0,4,1,0,Infected
1218,0,2,0,0,Infected
1219,0,6,0,0,Infected
1220,1,3,0,5,Infected
1221,0,1,0,2,Infected
1222,0,3,0,0,Infected
1223,0,1,0,0,Infected
1224,1,3,0,3,Infected
1225,0,3,0,0,Infected
1226,0,1,0,1,Infected
1227,0,1,0,0,Infected
1228,0,2,0,0,Infected
1229,0,0,0,0,Infected
1230,0,0,0,1,Infected
1231,0,0,0,0,Infected
1232,0,3,0,0,Infected
1233,0,0,0,1,Infected
1234,0,0,0,0,Infected
1235,1,2,0,0,Infected
1236,0,5,0,0,Infected
1237,0,0,0,0,Infected
1238,0,1,0,0,Infected
1239,1,0,0,2,Infected
1240,0,1,0,0,Infected
1241,0,1,0,0,Infected
1242,0,0,0,2,Infected
1243,0,0,0,0,Infected
1244,0,0,0,0,Infected
1245,0,0,0,1,Infected
1246,0,1,0,1,Infected
1247,0,0,0,1,Infected
1248,0,2,0,0,Infected
1249,0,1,0,0,Infected
1250,0,1,0,0,Infected
1251,0,1,0,0,Infected
1252,0,1,0,0,Infected
1253,0,1,0,0,Infected
1254,0,2,0,0,Infected
1255,0,1,0,0,Infected
1256,0,5,0,1,Infected
1257,0,11,0,0,Infected
1258,0,2,0,0,Infected
1259,0,2,0,0,Infected
1260,0,1,0,0,Infected
1261,0,5,0,0,Infected
1262,0,0,0,0,Infected
1263,0,5,0,0,Infected
1264,0,1,0,0,Infected
1265,0,0,0,1,Infected
1266,0,0,0,0,Infected
1267,0,0,0,0,Infected
1268,0,3,0,0,Infected
1269,0,2,0,0,Infected
1270,0,3,0,0,Infected
1271,0,1,0,0,Infected
1272,0,1,0,0,Infected
1273,0,1,0,0,Infected
1274,0,0,0,0,Infected
1275,0,1,0,0,Infected
1276,0,1,0,0,Infected
1277,0,2,0,0,Infected
1278,0,1,0,0,Infected
1279,0,1,0,0,Infected
1280,1,0,0,1,Infected
1281,0,4,0,0,Infected
1282,0,0,0,1,Infected
1283,0,0,0,1,Infected
1284,0,0,0,1,Infected
1285,1,0,0,1,Infected
1286,0,3,0,0,Infected
1287,0,0,0,0,Infected
1288,0,0,0,0,Infected
1289,0,0,0,1,Infected
1290,0,0,0,1,Infected
1291,1,0,1,1,Infected
1292,0,0,0,0,Infected
1293,0,0,0,0,Infected
1294,0,0,0,0,Infected
1295,0,1,0,0,Infected
1296,0,1,0,0,Infected
1297,0,3,0,0,Infected
1298,0,3,0,0,Infected
1299,0,0,0,0,Infected
1300,0,0,0,0,Infected
1301,2,0,0,1,Infected
1302,0,2,0,0,Infected
1303,0,3,0,0,Infected
1304,0,0,0,1,Infected
1305,0,1,0,0,Infected
1306,0,0,0,0,Infected
1307,0,1,0,0,Infected
1308,0,3,0,0,Infected
1309,0,2,0,0,Infected
1310,0,1,0,0,Infected
1311,0,1,0,0,Infected
1312,0,0,1,3,Infected
1313,1,0,0,1,Infected
1314,0,2,0,2,Infected
1315,0,1,0,0,Infected
1316,1,0,0,1,Infected
1317,0,0,0,5,Infected
1318,0,4,0,0,Infected
1319,0,1,0,0,Infected
1320,0,1,0,0,Infected
1321,0,0,0,1,Infected
1322,0,1,0,2,Infected
1323,0,0,0,1,Infected
1324,0,1,0,0,Infected
1325,0,2,0,0,Infected
1326,0,1,0,0,Infected
1327,0,1,0,0,Infected
1328,0,4,0,0,Infected
1329,0,2,0,1,Infected
1330,0,7,0,1,Infected
1331,0,1,0,1,Infected
1332,0,1,0,0,Infected
1333,0,2,0,0,Infected
1334,1,1,0,0,Infected
1335,0,0,0,1,Infected
1336,0,1,0,1,Infected
1337,0,1,0,1,Infected
1338,0,3,0,0,Infected
1339,0,0,0,4,Infected
1340,0,1,0,0,Infected
1341,0,2,0,0,Infected
1342,0,0,0,5,Infected
1343,0,1,0,0,Infected
1344,0,1,1,0,Infected
1345,0,1,0,2,Infected
1346,1,1,0,3,Infected
1347,0,0,0,0,Infected
1348,0,1,0,0,Infected
1349,0,1,0,0,Infected
1350,0,3,0,0,Infected
1351,0,1,0,0,Infected
1352,1,1,0,0,Infected
1353,0,0,0,0,Infected
1354,0,0,0,1,Infected
1355,3,1,0,0,Infected
1356,1,2,0,2,Infected
1357,0,2,0,0,Infected
1358,2,0,0,1,Infected
1359,1,0,0,2,Infected
1360,1,2,0,0,Infected
1361,1,0,0,1,Infected
1362,3,3,0,5,Infected
1363,1,1,0,1,Infected
1364,1,0,0,0,Infected
1365,1,0,0,1,Infected
1366,0,0,0,0,Infected
1367,0,0,0,1,Infected
1368,0,0,0,2,Infected
1369,0,0,0,1,Infected
1370,0,7,0,1,Infected
1371,0,0,0,2,Infected
1372,1,0,0,3,Infected
1373,0,1,0,0,Infected
1374,0,3,0,0,Infected
1375,0,1,0,0,Infected
1376,0,0,0,0,Infected
1377,0,0,0,0,Infected
1378,0,0,0,0,Infected
1379,0,0,0,0,Infected
1380,0,7,0,0,Infected
1381,1,0,0,0,Infected
1382,0,0,0,1,Infected
1383,0,0,0,1,Infected
1384,0,0,0,0,Infected
1385,1,0,0,3,Infected
1386,2,0,0,2,Infected
1387,0,1,0,0,Infected
1388,0,1,0,0,Infected
1389,0,0,0,0,Infected
1390,0,1,0,0,Infected
1391,0,4,1,1,Infected
1392,0,1,0,0,Infected
1393,2,3,0,8,Infected
1394,0,0,0,3,Infected
1395,0,2,0,2,Infected
1396,2,3,0,4,Infected
1397,2,0,1,2,Infected
1398,0,0,0,0,Infected
1399,0,0,0,1,Infected
1400,0,0,0,0,Infected
1401,0,0,0,0,Infected
1402,0,1,0,1,Infected
1403,0,0,0,1,Infected
1404,0,0,0,5,Infected
1405,1,0,0,1,Infected
1406,0,5,0,1,Infected
1407,0,4,0,0,Infected
1408,1,0,0,1,Infected
1409,0,0,0,1,Infected
1410,0,1,0,1,Infected
1411,0,0,0,1,Infected
1412,0,3,0,4,Infected
1413,0,0,0,1,Infected
1414,0,6,0,1,Infected
1415,1,0,0,2,Infected
1416,0,0,0,2,Infected
1417,0,3,0,1,Infected
1418,0,1,0,2,Infected
1419,0,4,0,1,Infected
1420,0,0,0,0,Infected
1421,0,1,0,0,Infected
1422,0,0,0,0,Infected
1423,0,1,0,0,Infected
1424,0,2,0,0,Infected
1425,0,0,0,0,Infected
1426,0,3,0,2,Infected
1427,0,0,0,0,Infected
1428,0,1,0,0,Infected
1429,0,1,0,0,Infected
1430,0,0,0,2,Infected
1431,0,0,0,1,Infected
1432,1,3,0,3,Infected
1433,0,0,0,1,Infected
1434,0,1,0,0,Infected
1435,0,1,0,0,Infected
1436,0,1,0,2,Infected
1437,0,0,0,0,Infected
1438,0,3,0,0,Infected
1439,0,2,0,2,Infected
1440,0,1,0,1,Infected
1441,0,0,0,1,Infected
1442,0,1,0,0,Infected
1443,0,3,0,0,Infected
1444,0,0,0,0,Infected
1445,0,0,0,0,Infected
1446,0,2,0,0,Infected
1447,0,0,0,3,Infected
1448,0,0,0,0,Infected
1449,0,0,0,1,Infected
1450,0,1,0,0,Infected
1451,0,0,0,1,Infected
1452,0,0,0,2,Infected
1453,0,1,0,1,Infected
1454,0,1,0,0,Infected
1455,0,1,0,0,Infected
1456,0,2,1,5,Infected
1457,0,1,0,0,Infected
1458,0,1,0,0,Infected
1459,0,0,0,1,Infected
1460,0,0,0,0,Infected
1461,0,0,1,0,Infected
1462,0,2,0,2,Infected
1463,0,1,0,2,Infected
1464,0,3,1,1,Infected
1465,2,3,0,3,Infected
1466,0,2,0,0,Infected
1467,0,0,0,0,Infected
1468,1,4,0,1,Infected
1469,0,1,0,0,Infected
1470,0,1,0,0,Infected
1471,0,0,0,2,Infected
1472,0,0,0,2,Infected
1473,0,0,0,0,Infected
1474,1,2,0,2,Infected
1475,0,4,0,0,Infected
1476,0,1,0,1,Infected
1477,0,0,0,3,Infected
1478,1,2,0,1,Infected
1479,0,1,0,3,Infected
1480,0,3,0,0,Infected
1481,2,5,0,0,Infected
1482,0,2,0,0,Infected
1483,0,0,0,0,Infected
1484,0,0,0,0,Infected
1485,2,0,0,5,Infected
1486,0,1,0,0,Infected
1487,0,1,0,0,Infected
1488,0,2,0,0,Infected
1489,0,1,0,0,Infected
1490,0,3,0,0,Infected
1491,0,1,0,0,Infected
1492,0,6,0,1,Infected
1493,0,1,0,0,Infected
1494,0,1,0,0,Infected
1495,0,1,0,0,Infected
1496,0,1,0,0,Infected
1497,0,1,0,0,Infected
1498,1,0,0,0,Infected
1499,0,0,0,0,Infected
1500,0,1,0,0,Infected
1501,0,1,0,0,Infected
1502,0,3,0,0,Infected
1503,0,3,0,0,Infected
1504,0,0,0,1,Infected
1505,2,0,1,3,Infected
1506,0,2,0,0,Infected
1507,0,0,0,0,Infected
1508,0,4,0,1,Infected
1509,0,0,0,1,Infected
1510,0,1,0,0,Infected
1511,0,2,0,1,Infected
1512,0,0,0,0,Infected
1513,0,1,0,0,Infected
1514,0,1,0,0,Infected
1515,0,0,0,0,Infected
1516,0,0,0,0,Infected
1517,0,3,0,0,Infected
1518,0,9,0,0,Infected
1519,0,3,0,0,Infected
1520,0,1,0,1,Infected
1521,0,1,0,0,Infected
1522,0,0,0,1,Infected
1523,0,6,0,0,Infected
1524,0,1,0,0,Infected
1525,0,0,0,1,Infected
1526,0,6,0,0,Infected
1527,0,3,0,0,Infected
1528,0,0,0,0,Infected
1529,0,3,0,0,Infected
1530,0,1,0,1,Infected
1531,0,3,0,0,Infected
1532,0,1,0,0,Infected
1533,0,2,0,2,Infected
1534,0,3,0,0,Infected
1535,0,0,0,0,Infected
1536,0,4,0,2,Infected
1537,0,1,0,0,Infected
1538,0,2,1,2,Infected
1539,0,6,0,0,Infected
1540,0,2,0,0,Infected
1541,0,0,0,0,Infected
1542,0,0,0,0,Infected
1543,0,0,0,0,Infected
1544,0,2,0,0,Infected
1545,0,5,0,0,Infected
1546,0,1,0,1,Infected
1547,0,3,1,0,Infected
1548,0,2,0,0,Infected
1549,0,4,0,0,Infected
1550,0,1,0,1,Infected
1551,0,0,0,0,Infected
1552,0,0,0,2,Infected
1553,0,1,0,1,Infected
1554,0,1,0,0,Infected
1555,0,1,0,1,Infected
1556,0,6,0,0,Infected
1557,0,4,0,1,Infected
1558,0,0,0,0,Infected
1559,0,5,0,0,Infected
1560,0,3,0,5,Infected
1561,0,0,0,0,Infected
1562,0,1,0,0,Infected
1563,0,2,0,0,Infected
1564,0,0,3,1,Infected
1565,0,9,0,0,Infected
1566,0,2,0,0,Infected
1567,0,2,1,0,Infected
1568,0,2,0,0,Infected
1569,0,4,0,0,Infected
1570,0,3,0,0,Infected
1571,0,2,0,0,Infected
1572,0,0,0,1,Infected
1573,0,0,0,2,Infected
1574,0,0,1,0,Infected
1575,0,0,0,0,Infected
1576,0,0,1,4,Infected
1577,0,5,0,0,Infected
1578,0,4,1,1,Infected
1579,0,0,0,0,Infected
1580,0,4,0,1,Infected
1581,0,0,0,0,Infected
1582,0,4,0,0,Infected
1583,0,6,0,1,Infected
1584,0,0,0,3,Infected
1585,0,1,0,0,Infected
1586,0,1,0,0,Infected
1587,0,2,0,1,Infected
1588,0,2,0,0,Infected
1589,1,4,0,2,Infected
1590,0,2,0,0,Infected
1591,0,0,0,1,Infected
1592,0,0,0,0,Infected
1593,0,1,0,0,Infected
1594,0,0,0,0,Infected
1595,0,1,0,0,Infected
1596,0,2,0,1,Infected
1597,0,0,0,1,Infected
1598,1,2,0,1,Infected
1599,0,0,0,1,Infected
1600,0,1,0,1,Infected
1601,0,1,0,0,Infected
1602,0,0,1,0,Infected
1603,0,0,0,0,Infected
1604,0,1,0,1,Infected
1605,1,1,0,0,Infected
1606,0,1,0,0,Infected
1607,0,0,0,2,Infected
1608,0,0,0,0,Infected
1609,0,1,0,0,Infected
1610,0,0,0,0,Infected
1611,0,4,0,0,Infected
1612,0,3,0,0,Infected
1613,0,1,0,0,Infected
1614,0,5,0,0,Infected
1615,0,1,0,1,Infected
1616,2,1,0,4,Infected
1617,0,0,0,1,Infected
1618,0,0,0,2,Infected
1619,2,2,0,5,Infected
1620,0,2,0,0,Infected
1621,0,1,0,1,Infected
1622,0,2,1,2,Infected
1623,0,2,0,0,Infected
1624,0,1,0,0,Infected
1625,0,0,0,1,Infected
1626,0,0,0,2,Infected
1627,0,0,0,1,Infected
1628,0,0,0,2,Infected
1629,0,0,0,0,Infected
1630,1,0,0,0,Infected
1631,0,2,0,0,Infected
1632,0,2,0,0,Infected
1633,0,2,0,0,Infected
1634,0,0,0,1,Infected
1635,0,4,0,1,Infected
1636,0,3,0,1,Infected
1637,0,3,0,0,Infected
1638,0,5,0,0,Infected
1639,0,3,1,1,Infected
1640,0,2,0,0,Infected
1641,0,2,0,0,Infected
1642,0,2,0,0,Infected
1643,0,2,0,1,Infected
1644,0,2,1,1,Infected
1645,0,0,0,0,Infected
1646,0,1,0,0,Infected
1647,1,0,0,2,Infected
1648,0,0,0,0,Infected
1649,0,1,0,0,Infected
1650,1,2,0,0,Infected
1651,0,0,0,1,Infected
1652,1,0,0,0,Infected
1653,0,1,0,0,Infected
1654,1,0,0,1,Infected
1655,0,1,0,0,Infected
1656,0,0,0,2,Infected
1657,0,3,0,0,Infected
1658,0,0,0,0,Infected
1659,0,0,0,0,Infected
1660,0,1,0,2,Infected
1661,0,0,0,2,Infected
1662,0,1,0,0,Infected
1663,0,1,0,0,Infected
1664,0,0,0,0,Infected
1665,1,0,0,2,Infected
1666,0,1,0,1,Infected
1667,0,0,0,0,Infected
1668,0,4,0,1,Infected
1669,1,5,0,1,Infected
1670,0,1,0,0,Infected
1671,0,0,0,2,Infected
1672,0,1,0,4,Infected
1673,0,0,0,3,Infected
1674,0,1,0,0,Infected
1675,0,3,0,1,Infected
1676,0,0,0,1,Infected
1677,0,0,0,0,Infected
1678,0,1,1,0,Infected
1679,0,0,0,0,Infected
1680,0,0,0,1,Infected
1681,0,2,0,0,Infected
1682,0,0,0,0,Infected
1683,0,0,0,0,Infected
1684,0,0,0,2,Infected
1685,0,1,0,0,Infected
1686,0,2,0,0,Infected
1687,0,1,0,0,Infected
1688,0,2,0,1,Infected
1689,0,0,0,0,Infected
1690,0,0,0,1,Infected
1691,0,5,0,0,Infected
1692,0,2,0,1,Infected
1693,0,0,0,1,Infected
1694,0,1,0,0,Infected
1695,0,1,0,0,Infected
1696,0,0,0,1,Infected
1697,0,0,1,0,Infected
1698,0,0,0,1,Infected
1699,0,0,0,0,Infected
1700,0,0,0,3,Infected
1701,0,3,0,1,Infected
1702,1,0,0,0,Infected
1703,0,0,0,0,Infected
1704,0,3,0,1,Infected
1705,0,1,0,0,Infected
1706,0,0,0,1,Infected
1707,0,1,0,0,Infected
1708,0,0,0,2,Infected
1709,0,4,0,0,Infected
1710,0,1,0,1,Infected
1711,0,1,0,0,Infected
1712,0,2,0,0,Infected
1713,0,0,0,1,Infected
1714,0,1,0,0,Infected
1715,0,0,0,1,Infected
1716,0,3,0,0,Infected
1717,0,1,0,0,Infected
1718,0,0,0,1,Infected
1719,0,6,0,0,Infected
1720,0,1,0,0,Infected
1721,0,0,0,2,Infected
1722,0,2,0,0,Infected
1723,0,3,0,0,Infected
1724,0,1,0,0,Infected
1725,0,0,0,1,Infected
1726,0,0,0,0,Infected
1727,0,1,0,0,Infected
1728,0,2,0,0,Infected
1729,0,2,0,0,Infected
1730,0,0,0,0,Infected
1731,0,2,0,0,Infected
1732,0,3,0,0,Infected
1733,0,1,0,0,Infected
1734,0,1,0,0,Infected
1735,0,2,0,0,Infected
1736,0,2,0,0,Infected
1737,0,1,0,0,Infected
1738,3,0,0,0,Infected
1739,0,6,0,1,Infected
1740,0,2,0,0,Infected
1741,0,2,0,2,Infected
1742,1,2,0,1,Infected
1743,0,3,0,0,Infected
1744,0,1,0,0,Infected
1745,0,1,0,0,Infected
1746,1,2,0,2,Infected
1747,0,2,0,0,Infected
1748,0,3,0,0,Infected
1749,0,1,0,1,Infected
1750,0,2,0,0,Infected
1751,0,1,0,0,Infected
1752,0,7,1,0,Infected
1753,0,1,0,1,Infected
1754,0,2,0,0,Infected
1755,0,7,2,2,Infected
1756,0,5,0,0,Infected
1757,0,0,0,0,Infected
1758,0,2,0,0,Infected
1759,0,10,1,1,Infected
1760,0,2,0,0,Infected
1761,0,0,1,0,Infected
1762,0,8,1,1,Infected
1763,0,4,0,2,Infected
1764,0,1,1,1,Infected
1765,0,2,0,1,Infected
1766,0,3,1,0,Infected
1767,0,2,0,1,Infected
1768,0,5,2,0,Infected
1769,0,3,0,0,Infected
1770,0,7,2,1,Infected
1771,0,9,0,1,Infected
1772,0,1,0,0,Infected
1773,0,3,0,2,Infected
1774,2,0,0,2,Infected
1775,0,0,0,0,Infected
1776,0,2,0,0,Infected
1777,1,2,0,0,Infected
1778,0,1,0,0,Infected
1779,0,0,0,2,Infected
1780,0,3,0,0,Infected
1781,0,0,0,1,Infected
1782,0,1,0,2,Infected
1783,0,2,0,4,Infected
1784,1,0,0,0,Infected
1785,3,0,0,1,Infected
1786,0,2,0,0,Infected
1787,1,1,0,2,Infected
1788,0,2,0,0,Infected
1789,1,0,0,1,Infected
1790,2,0,1,8,Infected
1791,0,0,0,0,Infected
1792,0,2,1,1,Infected
1793,0,1,0,0,Infected
1794,0,1,1,0,Infected
1795,0,0,0,0,Infected
1796,0,0,0,0,Infected
1797,0,1,0,0,Infected
1798,0,0,0,0,Infected
1799,0,1,0,0,Infected
1800,2,2,0,2,Infected
1801,0,1,0,0,Infected
1802,0,1,0,0,Infected
1803,0,1,0,0,Infected
1804,1,8,1,2,Infected
1805,0,1,0,0,Infected
1806,0,1,0,3,Infected
1807,0,2,1,1,Infected
1808,0,1,0,0,Infected
1809,2,0,0,0,Infected
1810,0,0,0,0,Infected
1811,0,3,3,0,Infected
1812,3,0,0,2,Infected
1813,2,1,0,1,Infected
1814,2,2,0,1,Infected
1815,1,1,0,0,Infected
1816,0,1,4,0,Infected
1817,0,0,0,0,Infected
1818,0,0,0,1,Infected
1819,3,3,0,0,Infected
1820,0,1,0,1,Infected
1821,0,0,0,2,Infected
1822,1,0,0,1,Infected
1823,3,0,0,3,Infected
1824,1,3,0,4,Infected
1825,2,0,0,4,Infected
1826,1,0,0,1,Infected
1827,1,1,0,0,Infected
1828,0,0,0,2,Infected
1829,0,1,0,0,Infected
1830,2,0,0,1,Infected
1831,0,0,0,0,Infected
1832,1,0,0,1,Infected
1833,0,0,0,0,Infected
1834,2,0,0,1,Infected
1835,0,1,0,0,Infected
1836,2,2,0,1,Infected
1837,5,3,0,1,Infected
1838,2,1,0,2,Infected
1839,1,0,1,2,Infected
1840,3,5,0,2,Infected
1841,0,0,0,3,Infected
1842,2,0,0,1,Infected
1843,1,0,0,2,Infected
1844,1,0,0,0,Infected
1845,0,0,0,0,Infected
1846,0,0,0,0,Infected
1847,1,3,0,0,Infected
1848,1,0,0,0,Infected
1849,2,0,1,0,Infected
1850,0,0,0,0,Infected
1851,0,2,0,0,Infected
1852,1,1,0,1,Infected
1853,0,1,0,1,Infected
1854,5,0,0,1,Infected
1855,2,1,0,1,Infected
1856,2,0,2,1,Infected
1857,1,1,0,0,Infected
1858,3,10,2,0,Infected
1859,4,1,0,1,Infected
1860,2,2,0,0,Infected
1861,4,2,0,1,Infected
1862,0,2,0,0,Infected
1863,1,1,0,1,Infected
1864,1,4,0,1,Infected
1865,1,2,0,1,Infected
1866,0,2,0,0,Infected
1867,0,1,0,1,Infected
1868,0,2,0,0,Infected
1869,1,1,0,0,Infected
1870,0,1,0,0,Infected
1871,0,1,0,1,Infected
1872,0,3,0,0,Infected
1873,1,1,0,1,Infected
1874,0,5,0,0,Infected
1875,0,4,0,1,Infected
1876,0,3,1,0,Infected
1877,0,1,0,0,Infected
1878,0,6,0,0,Infected
1879,0,3,0,1,Infected
1880,0,8,0,1,Infected
1881,0,2,0,0,Infected
1882,1,1,1,4,Infected
1883,1,1,0,1,Infected
1884,0,1,2,0,Infected
1885,0,1,0,0,Infected
1886,3,0,0,1,Infected
1887,0,2,0,0,Infected
1888,0,1,0,1,Infected
1889,0,2,0,0,Infected
1890,0,1,0,0,Infected
1891,1,1,0,0,Infected
1892,0,4,0,1,Infected
1893,0,1,0,1,Infected
1894,0,4,1,0,Infected
1895,0,0,0,0,Infected
1896,0,0,0,1,Infected
1897,0,4,0,0,Infected
1898,0,1,0,1,Infected
1899,0,0,0,1,Infected
1900,0,2,0,1,Infected
1901,0,6,0,0,Infected
1902,0,0,0,0,Infected
1903,0,0,0,3,Infected
1904,0,1,0,0,Infected
1905,0,5,0,0,Infected
1906,0,3,0,0,Infected
1907,0,4,0,2,Infected
1908,0,1,0,0,Infected
1909,2,2,0,2,Infected
1910,0,3,1,0,Infected
1911,0,5,1,1,Infected
1912,0,5,0,0,Infected
1913,0,8,1,1,Infected
1914,0,1,0,1,Infected
1915,0,3,0,0,Infected
1916,0,2,0,1,Infected
1917,0,1,0,0,Infected
1918,0,0,0,0,Infected
1919,0,0,0,0,Infected
1920,0,1,0,0,Infected
1921,0,0,0,0,Infected
1922,1,1,0,0,Infected
1923,0,5,1,0,Infected
1924,1,2,0,0,Infected
1925,0,0,0,0,Infected
1926,1,5,0,0,Infected
1927,0,2,0,4,Infected
1928,0,3,0,2,Infected
1929,0,4,0,0,Infected
1930,0,0,0,1,Infected
1931,0,0,0,0,Infected
1932,0,2,0,0,Infected
1933,0,3,0,0,Infected
1934,0,2,0,0,Infected
1935,0,3,0,2,Infected
1936,0,1,0,1,Infected
1937,0,1,0,1,Infected
1938,0,3,0,0,Infected
1939,0,1,0,3,Infected
1940,0,3,0,0,Infected
1941,0,1,1,2,Infected
1942,0,2,0,0,Infected
1943,0,2,0,1,Infected
1944,0,1,0,2,Infected
1945,3,2,1,1,Infected
1946,0,1,0,1,Infected
1947,0,5,0,2,Infected
1948,0,1,0,1,Infected
1949,0,2,0,0,Infected
1950,0,0,0,0,Infected
1951,0,0,0,1,Infected
1952,0,2,0,0,Infected
1953,0,2,0,0,Infected
1954,0,2,0,0,Infected
1955,0,0,0,1,Infected
1956,0,2,0,0,Infected
1957,0,2,0,0,Infected
1958,0,0,0,1,Infected
1959,0,1,0,1,Infected
1960,0,0,0,0,Infected
1961,0,3,0,0,Infected
1962,0,0,0,0,Infected
1963,0,1,0,2,Infected
1964,0,2,0,1,Infected
1965,0,1,0,0,Infected
1966,0,1,0,2,Infected
1967,0,1,0,1,Infected
1968,0,5,0,2,Infected
1969,0,6,0,1,Infected
1970,0,1,0,0,Infected
1971,0,2,0,0,Infected
1972,0,0,0,0,Infected
1973,0,1,0,1,Infected
1974,0,1,1,2,Infected
1975,0,1,0,0,Infected
1976,1,0,0,3,Infected
1977,0,0,0,0,Infected
1978,0,3,0,0,Infected
1979,0,0,0,0,Infected
1980,0,0,0,0,Infected
1981,0,3,0,0,Infected
1982,0,2,0,0,Infected
1983,0,0,0,0,Infected
1984,0,0,0,0,Infected
1985,0,0,0,3,Infected
1986,0,1,0,0,Infected
1987,0,5,1,2,Infected
1988,0,1,0,0,Infected
1989,0,4,0,2,Infected
1990,0,1,0,0,Infected
1991,0,3,0,1,Infected
1992,0,0,0,1,Infected
1993,1,2,0,2,Infected
1994,0,1,0,0,Infected
1995,0,4,0,0,Infected
1996,0,0,0,0,Infected
1997,0,1,0,2,Infected
1998,0,3,0,1,Infected
1999,3,0,0,1,Infected
2000,0,1,0,0,Infected
2001,0,1,0,0,Infected
2002,0,1,0,2,Infected
2003,0,0,0,0,Infected
